date,match_num,home,away,market,selection,line,model_p,odds,close_odds,hg,ag,played
2026-06-28,73,South Africa,Canada,1X2,away,,0.57287,1.68,1.68,0.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,home,,0.146,5.25,6.0,0.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,draw,,0.28113,3.5,3.65,0.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,away,,0.40769,3.7,3.55,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,home,,0.27696,2.16,2.4,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,draw,,0.31534,3.35,3.1,1.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,home,,0.39587,1.73,1.74,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,away,,0.32062,5.4,5.5,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,draw,,0.28352,3.85,3.75,2.0,1.0,1
2026-06-27,67,Algeria,Austria,1X2,home,,0.32589,4.0,4.0,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,away,,0.37766,2.95,2.95,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,draw,,0.29645,2.1,2.1,3.0,3.0,1
2026-06-27,67,Algeria,Austria,OU,over,1.5,0.66203,1.71,1.71,3.0,3.0,1
2026-06-27,67,Algeria,Austria,OU,under,1.5,0.33797,2.21,2.21,3.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,away,,0.89838,1.13,1.13,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,home,,0.01931,17.0,17.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.0823,9.0,9.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,AH,away,2.5,0.50843,2.26,2.26,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,AH,home,2.5,0.49157,1.62,1.62,1.0,3.0,1
2026-06-27,68,Colombia,Portugal,1X2,home,,0.47771,3.45,3.45,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,away,,0.26152,1.97,1.97,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.26077,3.85,3.85,0.0,0.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.42173,1.65,1.65,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.22063,5.5,5.5,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.35764,4.25,4.25,3.0,1.0,1
2026-06-27,72,Panama,England,1X2,away,,0.78955,1.15,1.15,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,home,,0.05808,16.0,16.0,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,draw,,0.15237,8.2,8.2,0.0,2.0,1
2026-06-27,69,Croatia,Ghana,1X2,home,,0.51386,1.85,1.85,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,away,,0.20202,5.2,5.2,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.28412,3.1,3.1,2.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,away,,0.57287,1.66,1.68,0.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,home,,0.146,5.4,6.0,0.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,draw,,0.28113,3.5,3.65,0.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,away,,0.40769,3.85,3.55,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,home,,0.27696,2.2,2.4,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,draw,,0.31534,3.15,3.1,1.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,home,,0.39587,1.71,1.74,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,away,,0.32062,5.5,5.5,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,draw,,0.28352,3.9,3.75,2.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,away,,0.57054,1.68,1.68,0.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,home,,0.15027,6.0,6.0,0.0,1.0,1
2026-06-28,73,South Africa,Canada,1X2,draw,,0.27919,3.65,3.65,0.0,1.0,1
2026-06-28,73,South Africa,Canada,AH,away,1.0,0.432,2.13,2.13,0.0,1.0,1
2026-06-28,73,South Africa,Canada,AH,home,1.0,0.568,1.72,1.72,0.0,1.0,1
2026-06-29,74,Germany,Paraguay,1X2,home,,0.4731,1.33,1.33,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,1X2,away,,0.25758,9.5,9.5,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,1X2,draw,,0.26931,5.2,5.2,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,OU,over,2.5,0.46241,1.68,1.67,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,OU,under,2.5,0.53759,2.04,2.05,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,AH,home,-1.5,0.23934,2.05,2.06,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,AH,away,-1.5,0.76066,1.74,1.81,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,away,,0.4346,4.0,3.55,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,home,,0.24841,2.18,2.4,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,draw,,0.317,3.2,3.1,1.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,home,,0.3826,1.72,1.74,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,away,,0.33515,5.4,5.5,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,draw,,0.28226,3.9,3.75,2.0,1.0,1
2026-06-30,77,France,Sweden,1X2,home,,0.72698,1.28,1.29,3.0,0.0,1
2026-06-30,77,France,Sweden,1X2,away,,0.10855,12.0,11.0,3.0,0.0,1
2026-06-30,77,France,Sweden,1X2,draw,,0.16447,6.0,6.25,3.0,0.0,1
2026-06-30,77,France,Sweden,OU,over,3.5,0.45263,2.28,2.18,3.0,0.0,1
2026-06-30,77,France,Sweden,OU,under,3.5,0.54737,1.65,1.7,3.0,0.0,1
2026-06-30,77,France,Sweden,AH,home,-1.5,0.51262,1.75,1.81,3.0,0.0,1
2026-06-30,77,France,Sweden,AH,away,-1.5,0.48738,1.97,2.0,3.0,0.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,home,,0.21221,3.85,3.5,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,away,,0.52345,2.0,2.12,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,draw,,0.26434,3.45,3.4,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,OU,over,2.5,0.44302,1.85,1.87,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,OU,under,2.5,0.55698,1.95,1.94,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,AH,home,0.5,0.47655,1.84,1.86,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,AH,away,0.5,0.52345,2.08,2.05,1.0,2.0,1
2026-06-30,79,Mexico,Ecuador,1X2,away,,0.32471,4.0,3.95,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,1X2,home,,0.26762,2.25,2.3,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,1X2,draw,,0.40767,3.05,2.9,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,OU,over,1.5,0.37879,1.56,1.61,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,OU,under,1.5,0.62121,2.48,2.35,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,AH,away,-0.5,0.73238,1.66,1.66,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,AH,home,-0.5,0.26762,2.1,2.23,2.0,0.0,1
2026-07-01,80,England,DR Congo,1X2,away,,0.1637,11.0,15.0,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,home,,0.5025,1.27,1.3,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,draw,,0.33381,5.2,5.4,2.0,1.0,1
2026-07-01,80,England,DR Congo,OU,over,2.5,0.22365,1.78,1.92,2.0,1.0,1
2026-07-01,80,England,DR Congo,OU,under,2.5,0.77635,1.91,1.77,2.0,1.0,1
2026-07-01,80,England,DR Congo,AH,away,-1.5,0.78162,1.88,1.88,2.0,1.0,1
2026-07-01,80,England,DR Congo,AH,home,-1.5,0.21838,1.82,1.93,2.0,1.0,1
2026-07-01,82,Belgium,Senegal,1X2,home,,0.40844,2.1,2.1,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,away,,0.31706,3.7,3.6,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,draw,,0.27451,3.3,3.4,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,OU,over,2.5,0.47056,2.3,1.95,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,OU,under,2.5,0.52944,1.64,1.87,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,AH,home,-0.5,0.40844,2.08,2.12,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,AH,away,-0.5,0.59156,1.76,1.73,2.0,2.0,1
2026-07-02,83,Portugal,Croatia,1X2,away,,0.18643,4.3,4.9,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,home,,0.56876,1.84,1.72,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,draw,,0.24481,3.5,3.8,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,OU,over,2.5,0.48467,2.18,1.75,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,OU,under,2.5,0.51533,1.65,2.02,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,AH,away,-0.5,0.43124,1.9,2.13,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,AH,home,-0.5,0.56876,1.81,1.72,2.0,1.0,1
2026-07-02,84,Spain,Austria,1X2,away,,0.16222,12.0,10.0,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,home,,0.5911,1.26,1.32,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,draw,,0.24668,5.2,5.3,3.0,0.0,1
2026-07-02,84,Spain,Austria,OU,over,2.5,0.444,1.85,1.7,3.0,0.0,1
2026-07-02,84,Spain,Austria,OU,under,2.5,0.556,1.83,2.02,3.0,0.0,1
2026-07-02,84,Spain,Austria,AH,away,-1.5,0.66634,1.9,1.9,3.0,0.0,1
2026-07-02,84,Spain,Austria,AH,home,-1.5,0.33366,1.81,1.91,3.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,away,,0.37942,4.2,4.25,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,home,,0.36213,1.85,2.02,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,draw,,0.25845,3.6,3.15,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,OU,over,2.5,0.54491,1.95,2.14,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,OU,under,2.5,0.45509,1.81,1.68,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,AH,away,-0.5,0.63787,1.86,1.81,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,AH,home,-0.5,0.36213,1.84,2.02,2.0,0.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,home,,0.84313,1.16,1.14,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,away,,0.02837,21.0,25.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,draw,,0.1285,8.5,9.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,OU,over,2.5,0.49345,1.63,1.61,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,OU,under,2.5,0.50655,2.32,2.35,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,AH,home,-2.0,0.49257,1.76,1.75,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,AH,away,-2.0,0.50743,1.95,2.09,1.0,1.0,1
2026-07-03,87,Colombia,Ghana,1X2,home,,0.76392,1.6,1.44,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,away,,0.06619,6.4,8.0,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,draw,,0.16989,3.7,4.25,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,OU,over,2.5,0.50245,2.14,2.04,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,OU,under,2.5,0.49755,1.68,1.75,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,AH,home,-1.0,0.64215,2.05,1.7,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,AH,away,-1.0,0.35785,1.68,2.16,1.0,0.0,1
2026-07-03,88,Australia,Egypt,1X2,home,,0.36822,3.35,3.8,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,away,,0.27594,2.55,2.38,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,draw,,0.35584,2.85,2.9,1.0,1.0,1
2026-07-03,88,Australia,Egypt,OU,over,1.5,0.4931,1.53,1.51,1.0,1.0,1
2026-07-03,88,Australia,Egypt,OU,under,1.5,0.5069,2.43,2.48,1.0,1.0,1
2026-07-03,88,Australia,Egypt,AH,home,0.0,0.54614,2.1,2.33,1.0,1.0,1
2026-07-03,88,Australia,Egypt,AH,away,0.0,0.45386,1.66,1.61,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,1X2,home,,0.48201,1.33,1.33,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,1X2,away,,0.24653,9.5,9.5,1.0,1.0,1
2026-06-29,74,Germany,Paraguay,1X2,draw,,0.27146,5.2,5.2,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,away,,0.41626,3.55,3.55,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,home,,0.26371,2.4,2.4,1.0,1.0,1
2026-06-29,75,Netherlands,Morocco,1X2,draw,,0.32002,3.1,3.1,1.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,home,,0.38971,1.74,1.74,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,away,,0.32405,5.5,5.5,2.0,1.0,1
2026-06-29,76,Brazil,Japan,1X2,draw,,0.28625,3.75,3.75,2.0,1.0,1
2026-06-30,77,France,Sweden,1X2,home,,0.73036,1.26,1.29,3.0,0.0,1
2026-06-30,77,France,Sweden,1X2,away,,0.10648,12.5,11.0,3.0,0.0,1
2026-06-30,77,France,Sweden,1X2,draw,,0.16317,6.4,6.25,3.0,0.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,home,,0.20227,3.75,3.5,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,away,,0.53395,2.0,2.12,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,draw,,0.26377,3.5,3.4,1.0,2.0,1
2026-06-30,79,Mexico,Ecuador,1X2,away,,0.31444,4.2,3.95,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,1X2,home,,0.27922,2.25,2.3,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,1X2,draw,,0.40634,2.95,2.9,2.0,0.0,1
2026-07-01,80,England,DR Congo,1X2,away,,0.15547,15.0,15.0,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,home,,0.51373,1.27,1.3,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,draw,,0.33079,5.6,5.4,2.0,1.0,1
2026-07-01,82,Belgium,Senegal,1X2,home,,0.43552,2.2,2.1,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,away,,0.28923,3.4,3.6,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,draw,,0.27525,3.3,3.4,2.0,2.0,1
2026-07-02,83,Portugal,Croatia,1X2,away,,0.18436,4.6,4.9,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,home,,0.56886,1.76,1.72,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,draw,,0.24678,3.65,3.8,2.0,1.0,1
2026-07-02,84,Spain,Austria,1X2,away,,0.15959,11.0,10.0,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,home,,0.59595,1.29,1.32,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,draw,,0.24446,5.0,5.3,3.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,away,,0.34134,4.0,4.25,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,home,,0.39233,2.02,2.02,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,draw,,0.26632,3.25,3.15,2.0,0.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,home,,0.83697,1.16,1.14,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,away,,0.0287,21.0,25.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,draw,,0.13433,9.0,9.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,OU,over,3.5,0.26117,2.7,2.7,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,OU,under,3.5,0.73883,1.48,1.48,1.0,1.0,1
2026-07-03,87,Colombia,Ghana,1X2,home,,0.76542,1.53,1.44,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,away,,0.06449,7.5,8.0,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,draw,,0.17009,3.8,4.25,1.0,0.0,1
2026-07-03,88,Australia,Egypt,1X2,home,,0.36169,3.45,3.8,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,away,,0.27733,2.5,2.38,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,draw,,0.36098,2.95,2.9,1.0,1.0,1
2026-06-30,77,France,Sweden,1X2,home,,0.7252,1.29,1.29,3.0,0.0,1
2026-06-30,77,France,Sweden,1X2,away,,0.10541,11.0,11.0,3.0,0.0,1
2026-06-30,77,France,Sweden,1X2,draw,,0.16939,6.25,6.25,3.0,0.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,home,,0.17907,3.5,3.5,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,away,,0.55822,2.12,2.12,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,1X2,draw,,0.26271,3.4,3.4,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,AH,home,0.25,0.44178,2.07,2.07,1.0,2.0,1
2026-06-30,78,Ivory Coast,Norway,AH,away,0.25,0.55822,1.86,1.86,1.0,2.0,1
2026-06-30,79,Mexico,Ecuador,1X2,away,,0.32339,3.95,3.95,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,1X2,home,,0.26476,2.3,2.3,2.0,0.0,1
2026-06-30,79,Mexico,Ecuador,1X2,draw,,0.41185,2.9,2.9,2.0,0.0,1
2026-07-01,80,England,DR Congo,1X2,away,,0.14743,15.0,15.0,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,home,,0.52138,1.28,1.3,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,draw,,0.33118,5.4,5.4,2.0,1.0,1
2026-07-01,82,Belgium,Senegal,1X2,home,,0.44477,2.1,2.1,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,away,,0.27676,3.7,3.6,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,draw,,0.27847,3.3,3.4,2.0,2.0,1
2026-07-02,83,Portugal,Croatia,1X2,away,,0.1856,4.6,4.9,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,home,,0.55683,1.76,1.72,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,draw,,0.25757,3.65,3.8,2.0,1.0,1
2026-07-02,84,Spain,Austria,1X2,away,,0.15776,9.5,10.0,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,home,,0.59124,1.33,1.32,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,draw,,0.25101,5.4,5.3,3.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,away,,0.3093,4.2,4.25,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,home,,0.41949,2.02,2.02,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,draw,,0.27121,3.15,3.15,2.0,0.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,home,,0.84118,1.17,1.14,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,away,,0.02583,20.0,25.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,draw,,0.13298,8.5,9.0,1.0,1.0,1
2026-07-03,87,Colombia,Ghana,1X2,home,,0.76242,1.51,1.44,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,away,,0.06264,8.0,8.0,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,draw,,0.17494,3.8,4.25,1.0,0.0,1
2026-07-03,88,Australia,Egypt,1X2,home,,0.35465,3.65,3.8,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,away,,0.2753,2.5,2.38,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,draw,,0.37005,2.88,2.9,1.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,away,,0.16024,15.0,15.0,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,home,,0.49413,1.3,1.3,2.0,1.0,1
2026-07-01,80,England,DR Congo,1X2,draw,,0.34563,5.4,5.4,2.0,1.0,1
2026-07-01,82,Belgium,Senegal,1X2,home,,0.42162,2.1,2.1,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,away,,0.30513,3.6,3.6,2.0,2.0,1
2026-07-01,82,Belgium,Senegal,1X2,draw,,0.27325,3.4,3.4,2.0,2.0,1
2026-07-02,83,Portugal,Croatia,1X2,away,,0.18255,4.7,4.9,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,home,,0.57311,1.76,1.72,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,draw,,0.24435,3.55,3.8,2.0,1.0,1
2026-07-02,84,Spain,Austria,1X2,away,,0.15732,10.0,10.0,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,home,,0.60248,1.32,1.32,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,draw,,0.2402,5.4,5.3,3.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,away,,0.35398,4.2,4.25,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,home,,0.37883,2.02,2.02,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,draw,,0.26718,3.15,3.15,2.0,0.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,home,,0.85543,1.17,1.14,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,away,,0.0239,20.0,25.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,draw,,0.12067,8.5,9.0,1.0,1.0,1
2026-07-03,87,Colombia,Ghana,1X2,home,,0.77002,1.51,1.44,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,away,,0.06152,8.0,8.0,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,draw,,0.16847,3.75,4.25,1.0,0.0,1
2026-07-03,88,Australia,Egypt,1X2,home,,0.37013,3.5,3.8,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,away,,0.26605,2.6,2.38,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,draw,,0.36382,2.85,2.9,1.0,1.0,1
2026-07-04,89,Paraguay,France,1X2,away,,0.49931,1.19,1.18,0.0,1.0,1
2026-07-04,89,Paraguay,France,1X2,home,,0.1998,18.0,18.0,0.0,1.0,1
2026-07-04,89,Paraguay,France,1X2,draw,,0.30089,7.0,7.5,0.0,1.0,1
2026-07-04,89,Paraguay,France,OU,over,3.5,0.15201,2.38,2.38,0.0,1.0,1
2026-07-04,89,Paraguay,France,OU,under,3.5,0.84799,1.56,1.56,0.0,1.0,1
2026-07-04,89,Paraguay,France,AH,away,1.5,0.24076,1.61,1.65,0.0,1.0,1
2026-07-04,89,Paraguay,France,AH,home,1.5,0.75924,2.3,2.25,0.0,1.0,1
2026-07-04,90,Canada,Morocco,1X2,home,,0.15339,4.75,3.65,0.0,3.0,1
2026-07-04,90,Canada,Morocco,1X2,away,,0.51677,1.77,2.25,0.0,3.0,1
2026-07-04,90,Canada,Morocco,1X2,draw,,0.32984,3.35,2.85,0.0,3.0,1
2026-07-04,90,Canada,Morocco,OU,over,2.5,0.23395,2.14,2.12,0.0,3.0,1
2026-07-04,90,Canada,Morocco,OU,under,2.5,0.76605,1.61,1.62,0.0,3.0,1
2026-07-04,90,Canada,Morocco,AH,home,0.5,0.48323,2.05,1.92,0.0,3.0,1
2026-07-04,90,Canada,Morocco,AH,away,0.5,0.51677,1.86,1.99,0.0,3.0,1
2026-07-05,91,Brazil,Norway,1X2,home,,0.47824,1.9,1.75,1.0,2.0,1
2026-07-05,91,Brazil,Norway,1X2,away,,0.28057,4.1,4.6,1.0,2.0,1
2026-07-05,91,Brazil,Norway,1X2,draw,,0.24119,3.6,3.8,1.0,2.0,1
2026-07-05,91,Brazil,Norway,OU,over,2.5,0.61384,1.83,1.57,1.0,2.0,1
2026-07-05,91,Brazil,Norway,OU,under,2.5,0.38616,1.85,2.2,1.0,2.0,1
2026-07-05,91,Brazil,Norway,AH,home,0.0,0.59884,1.39,1.32,1.0,2.0,1
2026-07-05,91,Brazil,Norway,AH,away,0.0,0.40116,3.18,3.04,1.0,2.0,1
2026-07-02,83,Portugal,Croatia,1X2,away,,0.18094,4.9,4.9,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,home,,0.56283,1.72,1.72,2.0,1.0,1
2026-07-02,83,Portugal,Croatia,1X2,draw,,0.25623,3.8,3.8,2.0,1.0,1
2026-07-02,84,Spain,Austria,1X2,away,,0.16468,10.0,10.0,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,home,,0.57675,1.32,1.32,3.0,0.0,1
2026-07-02,84,Spain,Austria,1X2,draw,,0.25857,5.3,5.3,3.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,away,,0.33533,4.25,4.25,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,home,,0.3946,2.02,2.02,2.0,0.0,1
2026-07-02,85,Switzerland,Algeria,1X2,draw,,0.27007,3.15,3.15,2.0,0.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,home,,0.84227,1.17,1.14,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,away,,0.02453,20.0,25.0,1.0,1.0,1
2026-07-03,86,Argentina,Cape Verde,1X2,draw,,0.1332,8.5,9.0,1.0,1.0,1
2026-07-03,87,Colombia,Ghana,1X2,home,,0.75925,1.5,1.44,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,away,,0.06202,8.0,8.0,1.0,0.0,1
2026-07-03,87,Colombia,Ghana,1X2,draw,,0.17873,3.85,4.25,1.0,0.0,1
2026-07-03,88,Australia,Egypt,1X2,home,,0.35935,3.5,3.8,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,away,,0.26369,2.55,2.38,1.0,1.0,1
2026-07-03,88,Australia,Egypt,1X2,draw,,0.37696,2.9,2.9,1.0,1.0,1
2026-07-04,89,Paraguay,France,1X2,away,,0.48927,1.18,1.18,0.0,1.0,1
2026-07-04,89,Paraguay,France,1X2,home,,0.19744,20.0,18.0,0.0,1.0,1
2026-07-04,89,Paraguay,France,1X2,draw,,0.31329,7.5,7.5,0.0,1.0,1
2026-07-04,89,Paraguay,France,OU,over,2.5,0.32404,1.56,1.6,0.0,1.0,1
