date,home,away,home_goals,away_goals
2025-07-27,San Francisco Giants,New York Mets,3,5
2025-07-28,Baltimore Orioles,Toronto Blue Jays,11,4
2025-07-28,Cleveland Guardians,Colorado Rockies,6,8
2025-07-28,Detroit Tigers,Arizona Diamondbacks,5,1
2025-07-28,New York Yankees,Tampa Bay Rays,2,4
2025-07-28,Cincinnati Reds,Los Angeles Dodgers,2,5
2025-07-28,Minnesota Twins,Boston Red Sox,5,4
2025-07-28,Kansas City Royals,Atlanta Braves,7,10
2025-07-28,Chicago White Sox,Philadelphia Phillies,6,2
2025-07-28,Milwaukee Brewers,Chicago Cubs,8,4
2025-07-28,St. Louis Cardinals,Miami Marlins,7,1
2025-07-28,Houston Astros,Washington Nationals,1,2
2025-07-28,Los Angeles Angels,Texas Rangers,6,4
2025-07-28,San Diego Padres,New York Mets,7,6
2025-07-28,San Francisco Giants,Pittsburgh Pirates,5,6
2025-07-28,Athletics,Seattle Mariners,1,3
2025-07-29,Baltimore Orioles,Toronto Blue Jays,16,4
2025-07-29,Baltimore Orioles,Toronto Blue Jays,3,2
2025-07-29,Cleveland Guardians,Colorado Rockies,10,4
2025-07-29,Detroit Tigers,Arizona Diamondbacks,12,2
2025-07-29,New York Yankees,Tampa Bay Rays,7,5
2025-07-29,Cincinnati Reds,Los Angeles Dodgers,4,5
2025-07-29,Minnesota Twins,Boston Red Sox,5,8
2025-07-29,Kansas City Royals,Atlanta Braves,9,6
2025-07-29,Chicago White Sox,Philadelphia Phillies,3,6
2025-07-29,Milwaukee Brewers,Chicago Cubs,9,3
2025-07-29,St. Louis Cardinals,Miami Marlins,0,5
2025-07-29,Houston Astros,Washington Nationals,7,4
2025-07-29,Los Angeles Angels,Texas Rangers,8,5
2025-07-29,San Diego Padres,New York Mets,7,1
2025-07-29,San Francisco Giants,Pittsburgh Pirates,1,3
2025-07-29,Athletics,Seattle Mariners,6,1
2025-07-30,Baltimore Orioles,Toronto Blue Jays,8,9
2025-07-30,Detroit Tigers,Arizona Diamondbacks,7,2
2025-07-30,Minnesota Twins,Boston Red Sox,1,13
2025-07-30,Houston Astros,Washington Nationals,9,1
2025-07-30,Kansas City Royals,Atlanta Braves,1,0
2025-07-30,Chicago White Sox,Philadelphia Phillies,9,3
2025-07-30,Milwaukee Brewers,Chicago Cubs,3,10
2025-07-30,San Francisco Giants,Pittsburgh Pirates,1,2
2025-07-30,San Diego Padres,New York Mets,5,0
2025-07-30,Cleveland Guardians,Colorado Rockies,5,0
2025-07-30,New York Yankees,Tampa Bay Rays,5,4
2025-07-30,Cincinnati Reds,Los Angeles Dodgers,5,2
2025-07-30,St. Louis Cardinals,Miami Marlins,0,2
2025-07-30,Los Angeles Angels,Texas Rangers,3,6
2025-07-30,Athletics,Seattle Mariners,5,4
2025-07-31,New York Yankees,Tampa Bay Rays,7,4
2025-07-31,Cincinnati Reds,Atlanta Braves,11,12
2025-07-31,Seattle Mariners,Texas Rangers,6,0
2025-08-01,Cincinnati Reds,Atlanta Braves,3,2
2025-08-01,Chicago Cubs,Baltimore Orioles,1,0
2025-08-01,Philadelphia Phillies,Detroit Tigers,5,4
2025-08-01,Washington Nationals,Milwaukee Brewers,9,16
2025-08-01,Toronto Blue Jays,Kansas City Royals,3,9
2025-08-01,Boston Red Sox,Houston Astros,2,1
2025-08-01,New York Mets,San Francisco Giants,3,4
2025-08-01,Cleveland Guardians,Minnesota Twins,3,2
2025-08-01,Miami Marlins,New York Yankees,13,12
2025-08-01,Tampa Bay Rays,Los Angeles Dodgers,0,5
2025-08-01,Colorado Rockies,Pittsburgh Pirates,17,16
2025-08-01,Los Angeles Angels,Chicago White Sox,3,6
2025-08-01,San Diego Padres,St. Louis Cardinals,4,1
2025-08-01,Athletics,Arizona Diamondbacks,5,1
2025-08-01,Seattle Mariners,Texas Rangers,4,3
2025-08-02,Tampa Bay Rays,Los Angeles Dodgers,4,0
2025-08-02,Chicago Cubs,Baltimore Orioles,3,4
2025-08-02,Toronto Blue Jays,Kansas City Royals,4,2
2025-08-02,Colorado Rockies,Pittsburgh Pirates,8,5
2025-08-02,Philadelphia Phillies,Detroit Tigers,5,7
2025-08-02,Washington Nationals,Milwaukee Brewers,2,8
2025-08-02,Boston Red Sox,Houston Astros,7,3
2025-08-02,New York Mets,San Francisco Giants,12,6
2025-08-02,Seattle Mariners,Texas Rangers,4,6
2025-08-02,Cleveland Guardians,Minnesota Twins,5,4
2025-08-02,Miami Marlins,New York Yankees,2,0
2025-08-02,Cincinnati Reds,Atlanta Braves,2,4
2025-08-02,Athletics,Arizona Diamondbacks,2,7
2025-08-02,Los Angeles Angels,Chicago White Sox,0,1
2025-08-02,San Diego Padres,St. Louis Cardinals,5,8
2025-08-03,Boston Red Sox,Houston Astros,6,1
2025-08-03,Tampa Bay Rays,Los Angeles Dodgers,0,3
2025-08-02,Cincinnati Reds,Atlanta Braves,2,4
2025-08-03,Washington Nationals,Milwaukee Brewers,3,14
2025-08-03,Toronto Blue Jays,Kansas City Royals,4,7
2025-08-03,New York Mets,San Francisco Giants,4,12
2025-08-03,Cleveland Guardians,Minnesota Twins,4,5
2025-08-03,Miami Marlins,New York Yankees,7,3
2025-08-03,Chicago Cubs,Baltimore Orioles,5,3
2025-08-03,Colorado Rockies,Pittsburgh Pirates,5,9
2025-08-03,Athletics,Arizona Diamondbacks,4,6
2025-08-03,Los Angeles Angels,Chicago White Sox,8,5
2025-08-03,San Diego Padres,St. Louis Cardinals,7,3
2025-08-03,Seattle Mariners,Texas Rangers,5,4
2025-08-03,Philadelphia Phillies,Detroit Tigers,2,0
2025-08-04,Pittsburgh Pirates,San Francisco Giants,5,4
2025-08-04,Detroit Tigers,Minnesota Twins,6,3
2025-08-04,Miami Marlins,Houston Astros,2,8
2025-08-04,Philadelphia Phillies,Baltimore Orioles,13,3
2025-08-04,Boston Red Sox,Kansas City Royals,8,5
2025-08-04,New York Mets,Cleveland Guardians,6,7
2025-08-04,Atlanta Braves,Milwaukee Brewers,1,3
2025-08-04,Chicago Cubs,Cincinnati Reds,2,3
2025-08-04,Texas Rangers,New York Yankees,8,5
2025-08-04,Colorado Rockies,Toronto Blue Jays,1,15
2025-08-04,Los Angeles Angels,Tampa Bay Rays,5,1
2025-08-04,Arizona Diamondbacks,San Diego Padres,6,2
2025-08-04,Los Angeles Dodgers,St. Louis Cardinals,2,3
2025-08-05,Pittsburgh Pirates,San Francisco Giants,1,8
2025-08-05,Detroit Tigers,Minnesota Twins,3,6
2025-08-05,Miami Marlins,Houston Astros,3,7
2025-08-05,Washington Nationals,Athletics,7,16
2025-08-05,Philadelphia Phillies,Baltimore Orioles,5,0
2025-08-05,Boston Red Sox,Kansas City Royals,6,2
2025-08-05,New York Mets,Cleveland Guardians,2,3
2025-08-05,Atlanta Braves,Milwaukee Brewers,2,7
2025-08-05,Chicago Cubs,Cincinnati Reds,1,5
2025-08-05,Texas Rangers,New York Yankees,2,0
2025-08-05,Colorado Rockies,Toronto Blue Jays,4,10
2025-08-05,Los Angeles Angels,Tampa Bay Rays,3,7
2025-08-05,Arizona Diamondbacks,San Diego Padres,5,10
2025-08-05,Seattle Mariners,Chicago White Sox,8,3
2025-08-05,Los Angeles Dodgers,St. Louis Cardinals,12,6
2025-08-06,Pittsburgh Pirates,San Francisco Giants,2,4
2025-08-06,Philadelphia Phillies,Baltimore Orioles,1,5
2025-08-06,New York Mets,Cleveland Guardians,1,4
2025-08-06,Detroit Tigers,Minnesota Twins,4,9
2025-08-06,Chicago Cubs,Cincinnati Reds,6,1
2025-08-06,Texas Rangers,New York Yankees,2,3
2025-08-06,Colorado Rockies,Toronto Blue Jays,1,20
2025-08-06,Los Angeles Angels,Tampa Bay Rays,4,5
2025-08-06,Los Angeles Dodgers,St. Louis Cardinals,3,5
2025-08-06,Miami Marlins,Houston Astros,6,4
2025-08-06,Washington Nationals,Athletics,2,1
2025-08-06,Boston Red Sox,Kansas City Royals,3,7
2025-08-06,Atlanta Braves,Milwaukee Brewers,4,5
2025-08-06,Arizona Diamondbacks,San Diego Padres,2,3
2025-08-06,Seattle Mariners,Chicago White Sox,8,6
2025-08-07,Washington Nationals,Athletics,0,6
2025-08-07,Seattle Mariners,Chicago White Sox,4,3
2025-08-07,Pittsburgh Pirates,Cincinnati Reds,7,0
2025-08-07,Atlanta Braves,Miami Marlins,8,6
2025-08-08,Pittsburgh Pirates,Cincinnati Reds,3,2
2025-08-08,Baltimore Orioles,Athletics,3,2
2025-08-08,New York Yankees,Houston Astros,3,5
2025-08-08,Detroit Tigers,Los Angeles Angels,6,5
2025-08-08,Atlanta Braves,Miami Marlins,1,5
2025-08-08,Chicago White Sox,Cleveland Guardians,5,9
2025-08-08,Texas Rangers,Philadelphia Phillies,1,9
2025-08-08,Minnesota Twins,Kansas City Royals,9,4
2025-08-08,Milwaukee Brewers,New York Mets,3,2
2025-08-08,St. Louis Cardinals,Chicago Cubs,5,0
2025-08-08,Arizona Diamondbacks,Colorado Rockies,6,1
2025-08-08,San Diego Padres,Boston Red Sox,2,10
2025-08-08,Seattle Mariners,Tampa Bay Rays,3,2
2025-08-08,Los Angeles Dodgers,Toronto Blue Jays,5,1
2025-08-08,San Francisco Giants,Washington Nationals,5,0
2025-08-09,Atlanta Braves,Miami Marlins,7,1
2025-08-09,Atlanta Braves,Miami Marlins,8,6
2025-08-09,New York Yankees,Houston Astros,5,4
2025-08-09,San Francisco Giants,Washington Nationals,2,4
2025-08-09,Detroit Tigers,Los Angeles Angels,4,7
2025-08-09,Pittsburgh Pirates,Cincinnati Reds,1,2
2025-08-09,Baltimore Orioles,Athletics,3,11
2025-08-09,Minnesota Twins,Kansas City Royals,0,2
2025-08-09,Chicago White Sox,Cleveland Guardians,1,3
2025-08-09,Milwaukee Brewers,New York Mets,7,4
2025-08-09,St. Louis Cardinals,Chicago Cubs,1,9
2025-08-09,Texas Rangers,Philadelphia Phillies,2,3
2025-08-09,Arizona Diamondbacks,Colorado Rockies,6,5
2025-08-09,San Diego Padres,Boston Red Sox,5,4
2025-08-09,Los Angeles Dodgers,Toronto Blue Jays,9,1
2025-08-09,Seattle Mariners,Tampa Bay Rays,7,4
2025-08-10,Minnesota Twins,Kansas City Royals,5,3
2025-08-10,Baltimore Orioles,Athletics,2,3
2025-08-10,Pittsburgh Pirates,Cincinnati Reds,8,14
2025-08-10,Atlanta Braves,Miami Marlins,7,1
2025-08-10,New York Yankees,Houston Astros,1,7
2025-08-10,Detroit Tigers,Los Angeles Angels,9,5
2025-08-10,Chicago White Sox,Cleveland Guardians,6,4
2025-08-10,Milwaukee Brewers,New York Mets,7,6
2025-08-10,Texas Rangers,Philadelphia Phillies,2,4
2025-08-10,San Francisco Giants,Washington Nationals,0,8
2025-08-10,Arizona Diamondbacks,Colorado Rockies,13,6
2025-08-10,San Diego Padres,Boston Red Sox,6,2
2025-08-10,Seattle Mariners,Tampa Bay Rays,6,3
2025-08-10,Los Angeles Dodgers,Toronto Blue Jays,4,5
2025-08-10,St. Louis Cardinals,Chicago Cubs,3,2
2025-08-11,Cincinnati Reds,Philadelphia Phillies,1,4
2025-08-11,New York Yankees,Minnesota Twins,6,2
2025-08-11,Kansas City Royals,Washington Nationals,7,4
2025-08-11,Chicago White Sox,Detroit Tigers,1,2
2025-08-11,Milwaukee Brewers,Pittsburgh Pirates,7,1
2025-08-11,St. Louis Cardinals,Colorado Rockies,3,2
2025-08-11,Texas Rangers,Arizona Diamondbacks,7,6
2025-08-11,Houston Astros,Boston Red Sox,7,6
2025-08-11,Los Angeles Angels,Los Angeles Dodgers,7,4
2025-08-11,San Francisco Giants,San Diego Padres,1,4
2025-08-11,Athletics,Tampa Bay Rays,4,7
2025-08-12,Baltimore Orioles,Seattle Mariners,0,1
2025-08-12,Cincinnati Reds,Philadelphia Phillies,6,1
2025-08-12,Cleveland Guardians,Miami Marlins,4,3
2025-08-12,New York Yankees,Minnesota Twins,9,1
2025-08-12,Toronto Blue Jays,Chicago Cubs,5,1
2025-08-12,New York Mets,Atlanta Braves,13,5
2025-08-12,Kansas City Royals,Washington Nationals,8,5
2025-08-12,Chicago White Sox,Detroit Tigers,9,6
2025-08-12,Milwaukee Brewers,Pittsburgh Pirates,14,0
2025-08-12,St. Louis Cardinals,Colorado Rockies,0,3
2025-08-12,Texas Rangers,Arizona Diamondbacks,2,3
2025-08-12,Houston Astros,Boston Red Sox,1,14
2025-08-12,Los Angeles Angels,Los Angeles Dodgers,7,6
2025-08-12,San Francisco Giants,San Diego Padres,1,5
2025-08-12,Athletics,Tampa Bay Rays,6,0
2025-08-13,Kansas City Royals,Washington Nationals,7,8
2025-08-13,Chicago White Sox,Detroit Tigers,0,1
2025-08-13,Milwaukee Brewers,Pittsburgh Pirates,12,5
2025-08-13,St. Louis Cardinals,Colorado Rockies,5,6
2025-08-13,Texas Rangers,Arizona Diamondbacks,4,6
2025-08-13,San Francisco Giants,San Diego Padres,1,11
2025-08-13,Cincinnati Reds,Philadelphia Phillies,8,0
2025-08-13,Baltimore Orioles,Seattle Mariners,4,3
2025-08-13,Cleveland Guardians,Miami Marlins,4,13
2025-08-13,New York Yankees,Minnesota Twins,1,4
2025-08-13,Toronto Blue Jays,Chicago Cubs,1,4
2025-08-13,Houston Astros,Boston Red Sox,4,1
2025-08-13,New York Mets,Atlanta Braves,6,11
2025-08-13,Los Angeles Angels,Los Angeles Dodgers,6,5
2025-08-13,Athletics,Tampa Bay Rays,2,8
2025-08-14,Baltimore Orioles,Seattle Mariners,5,3
2025-08-14,Toronto Blue Jays,Chicago Cubs,2,1
2025-08-14,Cleveland Guardians,Miami Marlins,9,4
2025-08-14,Washington Nationals,Philadelphia Phillies,3,2
2025-08-14,New York Mets,Atlanta Braves,3,4
2025-08-14,Minnesota Twins,Detroit Tigers,3,4
2025-08-14,Colorado Rockies,Arizona Diamondbacks,2,8
2025-08-15,Chicago Cubs,Pittsburgh Pirates,2,3
2025-08-15,Cincinnati Reds,Milwaukee Brewers,8,10
2025-08-15,Washington Nationals,Philadelphia Phillies,2,6
2025-08-15,Toronto Blue Jays,Texas Rangers,6,5
2025-08-15,New York Mets,Seattle Mariners,9,11
2025-08-15,Cleveland Guardians,Atlanta Braves,0,2
2025-08-15,Boston Red Sox,Miami Marlins,2,1
2025-08-15,Houston Astros,Baltimore Orioles,0,7
2025-08-15,Minnesota Twins,Detroit Tigers,0,7
2025-08-15,Kansas City Royals,Chicago White Sox,3,1
2025-08-15,St. Louis Cardinals,New York Yankees,3,4
2025-08-15,Colorado Rockies,Arizona Diamondbacks,4,3
2025-08-15,Athletics,Los Angeles Angels,10,3
2025-08-15,Los Angeles Dodgers,San Diego Padres,3,2
2025-08-15,San Francisco Giants,Tampa Bay Rays,6,7
2025-08-16,Chicago Cubs,Pittsburgh Pirates,3,1
2025-08-16,Toronto Blue Jays,Texas Rangers,14,2
2025-08-16,Washington Nationals,Philadelphia Phillies,2,0
2025-08-16,New York Mets,Seattle Mariners,3,1
2025-08-16,Boston Red Sox,Miami Marlins,7,5
2025-08-16,Cincinnati Reds,Milwaukee Brewers,5,6
2025-08-16,Houston Astros,Baltimore Orioles,5,4
2025-08-16,Cleveland Guardians,Atlanta Braves,1,10
2025-08-16,Kansas City Royals,Chicago White Sox,6,2
2025-08-16,Minnesota Twins,Detroit Tigers,5,8
2025-08-16,St. Louis Cardinals,New York Yankees,8,12
2025-08-16,Colorado Rockies,Arizona Diamondbacks,10,7
2025-08-16,San Francisco Giants,Tampa Bay Rays,1,2
2025-08-16,Los Angeles Dodgers,San Diego Padres,6,0
2025-08-16,Athletics,Los Angeles Angels,7,2
2025-08-17,Washington Nationals,Philadelphia Phillies,9,11
2025-08-17,Boston Red Sox,Miami Marlins,3,5
2025-08-17,Toronto Blue Jays,Texas Rangers,4,10
2025-08-17,Cleveland Guardians,Atlanta Braves,4,5
2025-08-17,Cincinnati Reds,Milwaukee Brewers,3,2
2025-08-17,Houston Astros,Baltimore Orioles,0,12
2025-08-17,Minnesota Twins,Detroit Tigers,8,1
2025-08-17,Kansas City Royals,Chicago White Sox,6,2
2025-08-17,St. Louis Cardinals,New York Yankees,4,8
2025-08-17,Chicago Cubs,Pittsburgh Pirates,4,3
2025-08-17,Colorado Rockies,Arizona Diamondbacks,6,5
2025-08-17,Athletics,Los Angeles Angels,5,11
2025-08-17,San Francisco Giants,Tampa Bay Rays,7,1
2025-08-17,Los Angeles Dodgers,San Diego Padres,5,4
2025-08-17,New York Mets,Seattle Mariners,7,3
2025-08-18,Chicago Cubs,Milwaukee Brewers,0,7
2025-08-18,Detroit Tigers,Houston Astros,10,0
2025-08-18,Pittsburgh Pirates,Toronto Blue Jays,5,2
2025-08-18,Miami Marlins,St. Louis Cardinals,3,8
2025-08-18,Philadelphia Phillies,Seattle Mariners,12,7
2025-08-18,Boston Red Sox,Baltimore Orioles,3,6
2025-08-18,Atlanta Braves,Chicago White Sox,9,13
2025-08-18,Kansas City Royals,Texas Rangers,4,3
2025-08-18,Colorado Rockies,Los Angeles Dodgers,4,3
2025-08-18,Los Angeles Angels,Cincinnati Reds,1,4
2025-08-18,Arizona Diamondbacks,Cleveland Guardians,1,3
2025-08-18,San Diego Padres,San Francisco Giants,3,4
2025-08-19,Chicago Cubs,Milwaukee Brewers,6,4
2025-08-19,Chicago Cubs,Milwaukee Brewers,4,1
2025-08-19,Detroit Tigers,Houston Astros,1,0
2025-08-19,Pittsburgh Pirates,Toronto Blue Jays,3,7
2025-08-19,Miami Marlins,St. Louis Cardinals,4,7
2025-08-19,Washington Nationals,New York Mets,1,8
2025-08-19,Philadelphia Phillies,Seattle Mariners,6,4
2025-08-19,Boston Red Sox,Baltimore Orioles,3,4
2025-08-19,Atlanta Braves,Chicago White Sox,11,10
2025-08-19,Tampa Bay Rays,New York Yankees,3,13
2025-08-19,Kansas City Royals,Texas Rangers,5,2
2025-08-19,Minnesota Twins,Athletics,3,6
2025-08-19,Colorado Rockies,Los Angeles Dodgers,4,11
2025-08-19,Los Angeles Angels,Cincinnati Reds,4,6
2025-08-19,Arizona Diamondbacks,Cleveland Guardians,6,5
2025-08-19,San Diego Padres,San Francisco Giants,5,1
2025-08-20,Pittsburgh Pirates,Toronto Blue Jays,2,1
2025-08-20,Philadelphia Phillies,Seattle Mariners,11,2
2025-08-20,Detroit Tigers,Houston Astros,7,2
2025-08-20,Arizona Diamondbacks,Cleveland Guardians,3,2
2025-08-20,Miami Marlins,St. Louis Cardinals,6,2
2025-08-20,Washington Nationals,New York Mets,5,4
2025-08-20,Atlanta Braves,Chicago White Sox,1,0
2025-08-20,Tampa Bay Rays,New York Yankees,4,6
2025-08-20,Kansas City Royals,Texas Rangers,3,6
2025-08-20,Minnesota Twins,Athletics,2,4
2025-08-20,Chicago Cubs,Milwaukee Brewers,4,3
2025-08-20,Colorado Rockies,Los Angeles Dodgers,8,3
2025-08-20,Los Angeles Angels,Cincinnati Reds,2,1
2025-08-20,San Diego Padres,San Francisco Giants,8,1
2025-08-21,Minnesota Twins,Athletics,3,8
2025-08-21,Kansas City Royals,Texas Rangers,6,4
2025-08-21,Chicago Cubs,Milwaukee Brewers,1,4
2025-08-21,Colorado Rockies,Los Angeles Dodgers,5,9
2025-08-21,Washington Nationals,New York Mets,9,3
2025-08-21,San Diego Padres,San Francisco Giants,8,4
2025-08-21,Baltimore Orioles,Houston Astros,2,7
2025-08-21,New York Yankees,Boston Red Sox,3,6
2025-08-21,Tampa Bay Rays,St. Louis Cardinals,4,7
2025-08-22,Pittsburgh Pirates,Colorado Rockies,9,0
2025-08-22,Philadelphia Phillies,Washington Nationals,4,5
2025-08-22,Baltimore Orioles,Houston Astros,7,10
2025-08-22,New York Yankees,Boston Red Sox,0,1
2025-08-22,Detroit Tigers,Kansas City Royals,7,5
2025-08-22,Miami Marlins,Toronto Blue Jays,2,5
2025-08-22,Atlanta Braves,New York Mets,7,12
2025-08-22,Tampa Bay Rays,St. Louis Cardinals,10,6
2025-08-22,Chicago White Sox,Minnesota Twins,7,9
2025-08-22,Texas Rangers,Cleveland Guardians,4,3
2025-08-22,Milwaukee Brewers,San Francisco Giants,5,4
2025-08-22,Los Angeles Angels,Chicago Cubs,2,3
2025-08-22,Arizona Diamondbacks,Cincinnati Reds,6,5
2025-08-22,San Diego Padres,Los Angeles Dodgers,2,1
2025-08-22,Seattle Mariners,Athletics,3,2
2025-08-23,New York Yankees,Boston Red Sox,1,12
2025-08-23,Miami Marlins,Toronto Blue Jays,6,7
2025-08-23,Philadelphia Phillies,Washington Nationals,6,4
2025-08-23,Detroit Tigers,Kansas City Royals,4,2
2025-08-23,Pittsburgh Pirates,Colorado Rockies,5,1
2025-08-23,Baltimore Orioles,Houston Astros,8,9
2025-08-23,Texas Rangers,Cleveland Guardians,10,0
2025-08-23,Chicago White Sox,Minnesota Twins,7,3
2025-08-23,Milwaukee Brewers,San Francisco Giants,1,7
2025-08-23,Atlanta Braves,New York Mets,2,9
2025-08-23,Arizona Diamondbacks,Cincinnati Reds,10,1
2025-08-23,San Diego Padres,Los Angeles Dodgers,5,1
2025-08-23,Los Angeles Angels,Chicago Cubs,1,12
2025-08-23,Seattle Mariners,Athletics,1,2
2025-08-24,Pittsburgh Pirates,Colorado Rockies,4,0
2025-08-24,Tampa Bay Rays,St. Louis Cardinals,7,2
2025-08-24,Baltimore Orioles,Houston Astros,3,2
2025-08-24,Philadelphia Phillies,Washington Nationals,3,2
2025-08-24,Atlanta Braves,New York Mets,4,3
2025-08-24,Detroit Tigers,Kansas City Royals,8,10
2025-08-24,Miami Marlins,Toronto Blue Jays,5,3
2025-08-24,Chicago White Sox,Minnesota Twins,8,0
2025-08-24,Milwaukee Brewers,San Francisco Giants,3,4
2025-08-24,Texas Rangers,Cleveland Guardians,5,0
2025-08-24,Los Angeles Angels,Chicago Cubs,3,4
2025-08-24,Arizona Diamondbacks,Cincinnati Reds,1,6
2025-08-24,San Diego Padres,Los Angeles Dodgers,2,8
2025-08-24,Seattle Mariners,Athletics,11,4
2025-08-24,New York Yankees,Boston Red Sox,7,2
2025-08-25,Baltimore Orioles,Boston Red Sox,3,4
2025-08-25,Cleveland Guardians,Tampa Bay Rays,0,9
2025-08-25,Miami Marlins,Atlanta Braves,2,1
2025-08-25,New York Yankees,Washington Nationals,10,5
2025-08-25,Toronto Blue Jays,Minnesota Twins,10,4
2025-08-25,New York Mets,Philadelphia Phillies,13,3
2025-08-25,Chicago White Sox,Kansas City Royals,7,0
2025-08-25,Milwaukee Brewers,Arizona Diamondbacks,7,5
2025-08-25,St. Louis Cardinals,Pittsburgh Pirates,7,6
2025-08-25,Texas Rangers,Los Angeles Angels,0,4
2025-08-25,Seattle Mariners,San Diego Padres,9,6
2025-08-25,Athletics,Detroit Tigers,8,3
2025-08-25,Los Angeles Dodgers,Cincinnati Reds,7,0
2025-08-26,Baltimore Orioles,Boston Red Sox,0,5
2025-08-26,Cleveland Guardians,Tampa Bay Rays,3,0
2025-08-26,Miami Marlins,Atlanta Braves,2,11
2025-08-26,New York Yankees,Washington Nationals,5,1
2025-08-26,Toronto Blue Jays,Minnesota Twins,5,7
2025-08-26,New York Mets,Philadelphia Phillies,6,5
2025-08-26,Chicago White Sox,Kansas City Royals,4,5
2025-08-26,Milwaukee Brewers,Arizona Diamondbacks,9,8
2025-08-26,St. Louis Cardinals,Pittsburgh Pirates,3,8
2025-08-26,Texas Rangers,Los Angeles Angels,7,3
2025-08-26,Houston Astros,Colorado Rockies,1,6
2025-08-26,Seattle Mariners,San Diego Padres,6,7
2025-08-26,San Francisco Giants,Chicago Cubs,5,2
2025-08-26,Athletics,Detroit Tigers,7,6
2025-08-26,Los Angeles Dodgers,Cincinnati Reds,6,3
2025-08-27,New York Yankees,Washington Nationals,11,2
2025-08-27,Cleveland Guardians,Tampa Bay Rays,4,3
2025-08-27,Miami Marlins,Atlanta Braves,1,12
2025-08-27,Seattle Mariners,San Diego Padres,4,3
2025-08-27,Baltimore Orioles,Boston Red Sox,2,3
2025-08-27,Toronto Blue Jays,Minnesota Twins,9,8
2025-08-27,New York Mets,Philadelphia Phillies,6,0
2025-08-27,Chicago White Sox,Kansas City Royals,1,12
2025-08-27,Milwaukee Brewers,Arizona Diamondbacks,2,3
2025-08-27,St. Louis Cardinals,Pittsburgh Pirates,1,2
2025-08-27,Texas Rangers,Los Angeles Angels,20,3
2025-08-27,Houston Astros,Colorado Rockies,4,0
2025-08-27,Los Angeles Dodgers,Cincinnati Reds,5,1
2025-08-27,San Francisco Giants,Chicago Cubs,12,3
2025-08-27,Athletics,Detroit Tigers,7,0
2025-08-28,Baltimore Orioles,Boston Red Sox,2,3
